CD1D2277-FD54-42A0-B704-3A3FD03C00F0	Animelo Summer Live 2023 -AXEL- DAY1	さいたまスーパーアリーナ	2023-08-25 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
87C75A53-EA51-4C75-BA29-3A8BB9957B50	第2回アニ玉祭 ANISAMA WORLD 2014 in Saitama	大宮ソニックシティ 大ホール	2014-10-12 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
C41B5723-6DC1-4BC2-AAFB-3C4B04EC433E	Anisong World Matsuri Presents Lantis Party 2017 ～UTAHIME LIVE～ 1日目	Legacy Taipei	2017-06-23 19:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
9245818A-B9AC-4C96-AD53-3D65F8075B7E	さばげぶっ！ ゲスかわ☆ガールズ JAPAN TOUR 2015 FINAL 夜の部	舞浜アンフィシアター	2015-02-15 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
08CAD5A9-3F13-4C4C-93A7-3F32A9F286DE	Anisong Ichiban!! presented by HoriPro in KANAZAWA!	金沢EIGHT HALL(エイトホール)	2015-06-07 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
BC7B3554-56C1-4249-8EA0-3FF15E53ED73	鈴フェス Vol.3	Kanadevia Hall(TOKYO DOME CITY HALL)	2026-06-20 17:00:00.000	2025-11-25 21:40:39.983	2025-11-25 21:40:39.983
6708F66B-DA96-42A9-BCC3-417A3B12D5E3	Anisong Ichiban!! presented by HoriPro in NAGOYA!!	NAGOYA CLUB QUATTRO	2015-01-31 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
FF68D8DB-7217-4F1A-AC2C-45999FD4FC26	@JAM 2017 Day 2	Zepp DiverCity (TOKYO)	2017-05-28 14:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
DC0CD82D-CB23-4CC2-A5C5-45B6EFEA70D0	animeloLIVE! Presents アニソンCLUB!-i	ニコニコ本社(池袋)B2F イベントスペース	2014-10-31 20:00:00.000	2025-10-06 23:48:56.640	2025-10-17 01:10:07.713
7C03FB45-1381-415F-992B-45F77591F3C3	Wakayama Anison Live 2025 Summer	和歌山県民文化会館	2025-07-20 15:30:00.000	2025-06-17 22:29:30.673	2025-07-25 22:01:03.897
7CA5CC9A-6C5D-4C80-973D-468FFB164ABF	Anisong Ichiban!! presented by HoriPro in Osaka!	ESAKA MUSE(江坂MUSE)	2014-10-18 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
19F06754-6DE0-477D-8F39-472BBE1E5AFB	animeloLIVE! Presents アニソンCLUB! in ディファ有明 -AnimeJapan前夜祭-	ディファ有明	2016-03-25 18:00:00.000	2025-10-07 00:55:28.437	2025-10-22 00:18:40.640
5EE089DF-763D-41BE-9555-483715A23192	さよなら中野サンプラザ音楽祭 5月4日公演	中野サンプラザホール(閉館)	2023-05-04 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
B29E70A0-3DEB-4E29-A904-4989339F31ED	第36回ホリプロタレントスカウトキャラバン次世代声優アーティストオーディション 決戦大会	品川プリンスホテル ステラボール	2011-10-10 12:30:00.000	2025-02-11 21:48:30.940	2025-07-09 16:06:39.607
C5F02AFB-4743-4ABC-9FA6-4C7FD4E04856	大橋彩香セカンドシングル「ENERGY☆SMILE」 発売記念イベント 神戸	アニメイト三宮	2015-03-15 17:00:00.000	2025-06-23 23:33:56.437	2025-06-23 23:33:56.437
15C4D537-1E32-41AB-8410-4DFAB7FEF4BB	animeloLIVE! Presents アニソンCLUB!-i vol.07	ニコニコ本社(池袋)B2F イベントスペース	2015-06-12 20:00:00.000	2025-10-07 00:14:15.497	2025-10-19 00:45:57.093
DB611378-DB21-430F-B813-509BC9AF477D	大橋彩香 変革Delight/美味しいセレナーデNEMOアルバム発売記念イベント【大阪会場】②	タワーレコード梅田NU茶屋町店	2024-09-21 15:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
7F135CC8-DBE4-4C87-92AC-5146110A465A	魂のフリーライブツアー @カメイドクロック	カメクロステージ(カメイドクロック1F屋外南側広場)	2024-05-26 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
4BF1F394-C231-488E-97AE-51777B2F8D6A	第3回アニ玉祭 animeloLIVE! Presents アニソンCLUB!-i vol.10 in 大宮ソニックシティ	大宮ソニックシティ 大ホール	2015-10-17 17:00:00.000	2025-10-07 00:39:46.130	2025-10-21 00:25:54.910
3FE146D4-6BD9-4554-994D-53AA516E39F8	ANIMUSIX 2023 ANIREVO VANCOUVER'S ANISONG CONCERT	Vancouver Convention Centre	2023-08-19 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
9FEC3942-D92B-4CF6-83DE-57565EC54BAE	大橋彩香セカンドシングル「ENERGY☆SMILE」 発売記念イベント 京都	アニメイト京都	2015-03-01 14:30:00.000	2025-06-23 23:16:26.907	2025-06-23 23:16:26.907
1A04EB29-9394-42A9-ABE5-5789F19D5B93	C3AFA SINGAPORE 2019 Day3 I Love Anisong Concert	Suntec International Convention and Exhibition Centre	2019-12-01 19:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
81950628-8D96-4911-BBEF-57E013D76C89	大橋彩香 4th Family Meeting!～あけおめ!ことよろ!新年会だって、急げ～!!～	イイノホール	2025-01-25 14:30:00.000	2025-02-11 21:48:30.940	2025-11-25 21:55:31.917
